round,device_id,train_loss,num_train_samples
3,26,0.0100729195401072,1664
3,17,0.010073191486299,1776
3,21,0.0101613877341151,1479
3,13,0.0091393766924738,1772
3,3,0.0103000467643141,1556
3,11,0.0094376225024461,1785
3,27,0.0107238581404089,1318
3,0,0.0093835713341832,1642
3,28,0.0099872341379523,1799
3,22,0.010208785533905,1595
3,9,0.0106552764773368,1816
3,19,0.0092877270653843,1809
3,4,0.0098243635147809,1655
3,8,0.0109625039622187,1545
3,15,0.0099048158153891,1690
3,23,0.0106474496424198,1604
3,12,0.0103339916095137,1532
3,10,0.0094730155542492,1860
3,24,0.0097599001601338,1828
3,16,0.0098887076601386,1830
3,14,0.0099415862932801,1508
3,7,0.0099546769633889,1942
3,29,0.010323729366064,1456
3,6,0.0100201573222875,1654
3,18,0.0108086010441184,1739
4,17,0.0057475408539175,1776
4,14,0.0064140353351831,1508
4,9,0.0070325937122106,1816
4,29,0.0063956920057535,1456
4,19,0.0055658887140452,1809
4,18,0.007100018672645,1739
4,13,0.0055046593770384,1772
4,7,0.0057972711510956,1942
4,21,0.006324662361294,1479
4,2,0.0057537308894097,1874
4,4,0.0051840036176145,1655
4,25,0.0064877015538513,1629
4,28,0.0054826061241328,1799
4,8,0.006732509471476,1545
4,26,0.0062265414744615,1664
4,0,0.006189031060785,1642
4,10,0.0070588565431535,1860
4,24,0.0053401947952806,1828
4,22,0.0068507259711623,1595
4,27,0.0071073961444199,1318
4,20,0.0062530469149351,1404
4,16,0.005821528378874,1830
4,15,0.0060337795875966,1690
4,5,0.0067244223318994,1473
4,12,0.0066020968370139,1532
4,23,0.0066797453910112,1604
4,6,0.0060937218368053,1654
4,3,0.006188825238496,1556
4,11,0.0052611990831792,1785
4,1,0.0050432463176548,1766
5,28,0.0036550962831825,1799
5,9,0.0041486006230115,1816
5,21,0.0041589876636862,1479
5,19,0.0034154481254518,1809
5,18,0.0041337627917528,1739
5,27,0.0043589961715042,1318
5,22,0.0038003290537744,1595
5,29,0.0036596739664673,1456
5,26,0.0037863939069211,1664
5,2,0.0036831984762102,1874
5,7,0.0035479180514812,1942
5,16,0.00378636457026,1830
5,23,0.0038198118563741,1604
5,0,0.0039622937329113,1642
5,17,0.0036760962102562,1776
5,20,0.0037833370734006,1404
5,4,0.0029218962881714,1655
5,24,0.003089802339673,1828
5,11,0.0033827812876552,1785
5,13,0.0033568602520972,1772
5,8,0.0037187067791819,1545
5,6,0.0037933124694973,1654
5,3,0.0040441444143652,1556
5,25,0.0038873527664691,1629
5,15,0.0035718928556889,1690
5,10,0.0040046535432338,1860
5,12,0.0037034491542726,1532
5,14,0.0034322089049965,1508
5,5,0.0037677222862839,1473
5,1,0.0032918930519372,1766
6,22,0.0029929319862276,1595
6,21,0.0027886470779776,1479
6,28,0.0026605711318552,1799
6,10,0.0030490451026707,1860
6,18,0.0033272488508373,1739
6,23,0.0028451397083699,1604
6,14,0.0027339686639606,1508
6,5,0.0028729136101901,1473
6,16,0.0032563835848122,1830
6,27,0.0033078482374548,1318
6,25,0.0026891315355896,1629
6,19,0.0028432365506887,1809
6,0,0.0027676364406943,1642
6,12,0.0028446663636714,1532
6,6,0.0029835603199899,1654
6,8,0.0028663361445069,1545
6,29,0.0026753046549856,1456
6,1,0.0024011358618736,1766
6,11,0.0026837445329874,1785
6,3,0.002858469961211,1556
6,15,0.0030490583740174,1690
6,2,0.0029635571409016,1874
6,20,0.0028747241012752,1404
6,7,0.0028162514790892,1942
6,9,0.0033195740543305,1816
6,17,0.0029838148038834,1776
6,4,0.0023733605630695,1655
6,26,0.003087098011747,1664
6,24,0.0023763321805745,1828
6,13,0.0026389076374471,1772
7,15,0.0025794936809688,1690
7,14,0.002630355535075,1508
7,16,0.0028219658415764,1830
7,21,0.0026107251178473,1479
7,27,0.0027799000963568,1318
7,4,0.0023010775912553,1655
7,24,0.0022575601469725,1828
7,20,0.0025465562939643,1404
7,0,0.0023386636748909,1642
7,6,0.0026724839117377,1654
7,3,0.0027802346739917,1556
7,28,0.002653659088537,1799
7,13,0.0025083534419536,1772
7,10,0.0026091644540429,1860
7,8,0.0027962266467511,1545
7,2,0.0028082593344151,1874
7,17,0.0025475332513451,1776
7,11,0.002562966896221,1785
7,9,0.0028472319245338,1816
7,7,0.0026002340018749,1942
7,1,0.0022083283402025,1766
7,5,0.0026143547147512,1473
7,12,0.0022416941355913,1532
7,29,0.0025463218335062,1456
7,26,0.0028686448931694,1664
7,23,0.0025836040731519,1604
7,18,0.002927727298811,1739
7,19,0.002515115076676,1809
7,25,0.00270233489573,1629
7,22,0.0027261844370514,1595
8,25,0.0025395872071385,1629
8,10,0.0026261724997311,1860
8,21,0.0025261342525482,1479
8,14,0.002343509113416,1508
8,26,0.0027209084946662,1664
8,6,0.002462945645675,1654
8,29,0.0024759785737842,1456
8,17,0.0025137956254184,1776
8,20,0.0023637898266315,1404
8,22,0.0026121335104107,1595
8,7,0.0025679233949631,1942
8,4,0.0023044052068144,1655
8,11,0.002490222454071,1785
8,1,0.0021435257513076,1766
8,9,0.0028031489346176,1816
8,15,0.0025568942073732,1690
8,18,0.0026910481974482,1739
8,5,0.002548488555476,1473
8,8,0.0024781674146652,1545
8,23,0.0025375243276357,1604
8,2,0.0028123564552515,1874
8,19,0.0024486777838319,1809
8,27,0.0027739568613469,1318
8,28,0.0024882277939468,1799
8,0,0.0026225764304399,1642
8,13,0.0023391644936054,1772
8,24,0.0021828189492225,1828
8,16,0.0027593504637479,1830
8,12,0.002194634405896,1532
8,3,0.0025920248590409,1556
9,15,0.0025145311374217,1690
9,10,0.0027379910461604,1860
9,11,0.002488266211003,1785
9,27,0.0027140034362673,1318
9,1,0.0022916886955499,1766
9,16,0.0027549774385988,1830
9,28,0.0025039461906999,1799
9,23,0.0023969218600541,1604
9,7,0.00254388153553,1942
9,21,0.0027235911693423,1479
9,18,0.002792714163661,1739
9,20,0.0022996596526354,1404
9,12,0.0021717560011893,1532
9,5,0.0025457781739532,1473
9,24,0.0020511779002845,1828
9,4,0.0022076740860939,1655
9,0,0.0023342987988144,1642
9,26,0.0026027967687696,1664
9,13,0.002381581114605,1772
9,14,0.0023086124565452,1508
9,8,0.0027336583007127,1545
9,29,0.0022269296459853,1456
9,3,0.0025345650501549,1556
9,2,0.0026167586911469,1874
9,9,0.0026295569259673,1816
9,19,0.0024774551857262,1809
9,6,0.0024829993490129,1654
9,22,0.0025101900100708,1595
9,25,0.0024569074157625,1629
9,17,0.0024497595150023,1776
10,3,0.0026049220468848,1556
10,2,0.0027252803556621,1874
10,0,0.0024164584465324,1642
10,4,0.0020988853648304,1655
10,20,0.0021413988433778,1404
10,10,0.0024892850778996,1860
10,8,0.0025412219110876,1545
10,22,0.0025794049724936,1595
10,11,0.0024402185808867,1785
10,5,0.0024871539790183,1473
10,27,0.0027631719131022,1318
10,12,0.0021572390105575,1532
10,15,0.002340106293559,1690
10,9,0.0028042397461831,1816
10,6,0.0023731107357889,1654
10,7,0.0025146731641143,1942
10,16,0.002618589438498,1830
10,24,0.0020513848867267,1828
10,17,0.0024305402766913,1776
10,13,0.0023345646914094,1772
10,28,0.0024228563997894,1799
10,19,0.0026167435571551,1809
10,23,0.0021908017806708,1604
10,1,0.0021663052029907,1766
10,18,0.0026756050065159,1739
10,21,0.002388063352555,1479
10,14,0.0024069158826023,1508
10,26,0.0026472453027963,1664
10,25,0.0024386285804212,1629
10,29,0.0027268039993941,1456
11,27,0.0025246632285416,1318
11,5,0.0023354985751211,1473
11,20,0.002318161772564,1404
11,15,0.0023813815787434,1690
11,11,0.0025533933658152,1785
11,4,0.0021462149452418,1655
11,28,0.0024004050064831,1799
11,18,0.0026927709113806,1739
11,6,0.002459255978465,1654
11,19,0.0024431939236819,1809
11,13,0.0022716950625181,1772
11,0,0.0023958454839885,1642
11,12,0.0020351011771708,1532
11,22,0.0026150399353355,1595
11,9,0.0026956563815474,1816
11,7,0.0025128440465778,1942
11,29,0.0022488937247544,1456
11,24,0.0020552587229758,1828
11,1,0.0021708998829126,1766
11,26,0.0028209094889461,1664
11,10,0.0024484056048095,1860
11,16,0.0027115484699606,1830
11,3,0.0024436903186142,1556
11,25,0.0023677342105656,1629
11,14,0.0024156519211828,1508
11,21,0.002539605135098,1479
11,17,0.0022223482374101,1776
11,8,0.0024053559172898,1545
11,23,0.0023387388791888,1604
11,2,0.0026292116381227,1874
12,18,0.0025670742616057,1739
12,6,0.0024171341210603,1654
12,15,0.0023509042803198,1690
12,26,0.0025413816329091,1664
12,0,0.0023381160572171,1642
12,4,0.002159756142646,1655
12,12,0.0020926354918628,1532
12,27,0.0025038702879101,1318
12,13,0.0022688978351652,1772
12,21,0.0022344756871461,1479
12,20,0.0023953483905643,1404
12,14,0.0022572609595954,1508
12,25,0.0023887574207037,1629
12,29,0.00219635409303,1456
12,19,0.0024834843352437,1809
12,5,0.0025457725860178,1473
12,9,0.0027180733159184,1816
12,8,0.0023534439969807,1545
12,1,0.0020132868085056,1766
12,11,0.0023929856251925,1785
12,2,0.0030311250593513,1874
12,16,0.0025672605261206,1830
12,10,0.0023567527532577,1860
12,17,0.0023981384001672,1776
12,24,0.002054703887552,1828
12,7,0.0024472759105265,1942
12,23,0.0024284590035676,1604
12,28,0.0023738455493003,1799
12,3,0.0024282033555209,1556
12,22,0.0025229975581169,1595
13,10,0.0024612343404442,1860
13,8,0.0023295998107641,1545
13,0,0.0023853799793869,1642
13,5,0.0023558186367154,1473
13,7,0.0025287647731602,1942
13,1,0.0021323096007108,1766
13,11,0.0023744711652398,1785
13,13,0.0023259967565536,1772
13,2,0.0027061155997216,1874
13,15,0.0023785841185599,1690
13,16,0.0026555962394922,1830
13,12,0.0022196746431291,1532
13,24,0.0020718481391668,1828
13,9,0.002647700253874,1816
13,14,0.0022273836657404,1508
13,6,0.0023463836405426,1654
13,17,0.0023041607346385,1776
13,27,0.0025545831304043,1318
13,18,0.0029251985251903,1739
13,29,0.0023397174663841,1456
13,4,0.0021110752131789,1655
13,23,0.0023675488773733,1604
13,19,0.0023507236037403,1809
13,3,0.0023615134414285,1556
13,20,0.0022606649436056,1404
13,28,0.00242371391505,1799
13,21,0.0024533215910196,1479
13,26,0.0026424746029078,1664
13,25,0.0023121084086596,1629
13,22,0.0024882429279386,1595
