round,device_id,train_loss,num_train_samples,x_pos,y_pos,emd
1,0,0.009730390273034573,833,29.74607003168783,32.86980133788973,0.009963985594237694
1,1,0.010143761523067951,833,91.01797976307071,44.21966562739326,0.0073949579831932765
1,2,0.011080934666097164,833,99.36664167576703,28.55472852895042,0.007563025210084032
1,3,0.009671117179095745,833,27.07455683385622,94.94677951530959,0.006674669867947177
1,4,0.009775361977517605,833,8.94878218718916,81.14616004020459,0.006842737094837935
1,5,0.009869475848972797,833,56.3750522355227,67.17974129514892,0.008691476590636252
1,6,0.00943057332187891,833,51.752476445740584,51.034590637216326,0.007394957983193276
1,7,0.010958927683532238,833,45.54159589400474,19.200324827127595,0.010204081632653062
1,8,0.010540997609496117,833,33.69404739186022,20.43340605123756,0.007635054021608642
1,9,0.009997186250984669,833,88.85529635546628,88.9602334540578,0.00715486194477791
1,10,0.011059674434363842,833,1.1638432339637506,1.4718975204166889,0.008835534213685471
1,11,0.009840067476034164,833,53.109922323372075,69.31615558760559,0.00900360144057623
1,12,0.010652778670191765,833,42.69782354318457,43.93709222648383,0.005810324129651858
1,13,0.009984414093196392,833,79.94793746131405,19.45739691339016,0.009411764705882352
1,14,0.011185907758772373,833,18.79925773288744,42.11643246893176,0.008355342136854741
1,15,0.011379444971680641,833,71.08718656755197,59.64746715070979,0.007635054021608642
1,16,0.010564830154180527,833,28.43508059186678,58.216508340667694,0.006290516206482592
1,17,0.009146440774202347,833,65.29197418972987,78.74573171783844,0.009315726290516205
1,18,0.00941799022257328,833,74.34358199673748,54.85561231635997,0.010684273709483792
1,19,0.009860466234385967,833,38.06754584442948,74.29669825087491,0.0038175270108043195
1,20,0.00970891397446394,833,66.2591178574317,45.53346804514005,0.011236494597839135
1,21,0.01043452974408865,833,78.50954792413374,22.5561821481325,0.006842737094837935
1,22,0.009711124002933502,833,3.6472989098796087,24.206533588400937,0.008523409363745496
1,23,0.010084204375743866,833,7.640179278509961,25.651332428588475,0.007971188475390153
1,24,0.009607831947505474,833,52.36493820138366,25.625873929403756,0.007322929171668664
1,25,0.011344322934746742,833,33.82795632099343,17.349631643077185,0.008763505402160861
1,26,0.009181676432490349,833,59.724196320682836,63.90395746063597,0.009963985594237694
1,27,0.009824106469750404,833,36.82512413484713,50.993968931625346,0.007322929171668666
1,28,0.008600985631346703,833,26.208910395532286,22.04125448557884,0.00900360144057623
1,29,0.011420991271734238,833,40.409305161214846,93.25216097072038,0.009723889555822329
1,30,0.01026659645140171,833,49.74734169863074,60.365702497669226,0.007322929171668666
1,31,0.011089764535427094,833,51.966490470074184,10.869854327997928,0.01531812725090036
1,32,0.010690008290112019,833,57.49920663055384,99.13429966164121,0.004921968787515005
1,33,0.010374704375863075,833,27.215937356004307,48.4997411811905,0.00787515006002401
1,34,0.00922268908470869,833,42.38323799711981,35.37502943530616,0.009315726290516203
1,35,0.009383972734212875,833,40.44344633362812,82.49567908016662,0.006218487394957981
1,36,0.009414478205144405,833,27.991660460086255,99.28784976613446,0.005882352941176469
1,37,0.009998194873332977,833,22.955292098103303,90.14349735138826,0.006914765906362543
1,38,0.010188120417296886,833,52.303296338588524,66.54992789847165,0.007731092436974787
1,39,0.01040028315037489,833,18.979490237998874,55.762517444715506,0.004993997599039615
1,40,0.009925891645252705,833,32.710448663705904,9.182931925263784,0.009651860744297719
1,41,0.007905954495072365,833,55.496257847365115,44.5168121041711,0.0129171668667467
1,42,0.011234845034778118,833,8.916427026959548,33.09556180749033,0.01027611044417767
1,43,0.010329416021704674,833,43.446376490117075,58.89015765823998,0.0107563025210084
1,44,0.009733866900205612,833,51.90021691444433,63.639820643173046,0.008931572629051619
1,45,0.009828085079789162,833,37.10007012828658,67.88816513231548,0.00581032412965186
1,46,0.010532747022807598,833,22.495935289500334,82.09435598662327,0.011572629051620646
1,47,0.010107283480465412,833,56.264961180973714,28.105688979581974,0.011308523409363742
1,48,0.01035477127879858,833,12.600083333029444,66.37080954392363,0.01325330132052821
