round,device_id,train_loss,num_train_samples
5,11,0.006340987980365753,1122
5,13,0.0023965814616531134,3518
5,8,0.007810116745531559,240
5,6,0.0074475668370723724,219
5,3,0.010795910842716694,467
5,25,0.0036616078577935696,3939
5,15,0.003904931014403701,2530
5,10,0.005244683939963579,1162
5,12,0.011086316779255867,819
5,14,0.0,82
5,5,0.00879020057618618,579
5,1,0.011306415311992168,456
6,22,0.0023059742525219917,4263
6,21,0.0065882508642971516,1359
6,28,0.004819571506232023,1002
6,10,0.00468348478898406,1162
6,18,0.005623452365398407,977
6,23,0.005131924524903297,927
6,14,0.0,82
6,5,0.006407054141163826,579
6,16,0.006815607193857431,1580
6,27,0.0031862815376371145,928
6,25,0.003358032088726759,3939
6,19,0.0,34
6,0,0.0026864241808652878,2855
6,12,0.009391696192324162,819
6,6,0.006854488514363766,219
6,8,0.010047180578112602,240
6,29,0.005317170172929764,2097
6,1,0.00938910711556673,456
6,11,0.004896559286862612,1122
6,3,0.010847884230315685,467
6,15,0.0030580703169107437,2530
6,2,0.01716734655201435,152
6,20,0.0033428743481636047,1909
6,7,0.002226215088739991,2187
6,9,0.0032470717560499907,2355
6,17,0.002702087862417102,2923
6,4,0.004407381638884544,2454
6,26,0.002702600322663784,3710
6,24,0.003154234727844596,3155
6,13,0.002244659699499607,3518
7,15,0.0030715693719685078,2530
7,14,0.0,82
7,16,0.006315899081528187,1580
7,21,0.005941972602158785,1359
7,27,0.002732343040406704,928
7,4,0.003950127400457859,2454
7,24,0.002887547481805086,3155
7,20,0.003168441355228424,1909
7,0,0.002414513612166047,2855
7,6,0.00683340011164546,219
7,3,0.011837499216198921,467
7,28,0.0052170176059007645,1002
7,13,0.002288742456585169,3518
7,10,0.004904996603727341,1162
7,8,0.009244585409760475,240
7,2,0.019114354625344276,152
7,17,0.0025750931818038225,2923
7,11,0.004631968215107918,1122
7,9,0.003106695367023349,2355
7,7,0.0021130298264324665,2187
7,1,0.00960368663072586,456
7,5,0.006305971182882786,579
7,12,0.009138165041804314,819
7,29,0.004780469927936792,2097
7,26,0.002516635227948427,3710
7,23,0.004940025974065065,927
7,18,0.005267228465527296,977
7,19,0.0,34
7,25,0.0032356055453419685,3939
7,22,0.002258462365716696,4263
8,25,0.0030784341506659985,3939
8,10,0.0038965109270066023,1162
8,21,0.005615469999611378,1359
8,14,0.0,82
8,26,0.002573942067101598,3710
8,6,0.006973514333367348,219
8,29,0.004384672734886408,2097
8,17,0.002493147738277912,2923
8,20,0.0029947429429739714,1909
8,22,0.0020387053955346346,4263
8,7,0.0020543052814900875,2187
8,4,0.0039815776981413364,2454
8,11,0.004096845164895058,1122
8,1,0.009059607982635498,456
8,9,0.0031383149325847626,2355
8,15,0.0029606306925415993,2530
8,18,0.0047701322473585606,977
8,5,0.006092206574976444,579
8,8,0.009899534285068512,240
8,23,0.0041853017173707485,927
8,2,0.019274327903985977,152
8,19,0.0,34
8,27,0.002686045365408063,928
8,28,0.003684345632791519,1002
8,0,0.0024336392525583506,2855
8,13,0.0020828915294259787,3518
8,24,0.0028164673130959272,3155
8,16,0.006338790059089661,1580
8,12,0.010019220411777496,819
8,3,0.009871265850961208,467
9,15,0.002700470620766282,2530
9,10,0.003947093617171049,1162
9,11,0.003547782776877284,1122
9,27,0.0024637312162667513,928
9,1,0.009419074282050133,456
9,16,0.005451852921396494,1580
9,28,0.003848722903057933,1002
9,23,0.004274923354387283,927
9,7,0.0019208252197131515,2187
9,21,0.005298404023051262,1359
9,18,0.004377188626676798,977
9,20,0.0029411460272967815,1909
9,12,0.007651925552636385,819
9,5,0.005282192025333643,579
9,24,0.0028370816726237535,3155
9,4,0.0035469175782054663,2454
9,0,0.0024489315692335367,2855
9,26,0.0023321982007473707,3710
9,13,0.0019222641130909324,3518
9,14,0.0,82
9,8,0.009142888709902763,240
9,29,0.004256207495927811,2097
9,3,0.010765735059976578,467
9,2,0.020142078399658203,152
9,9,0.0028679477982223034,2355
9,19,0.0,34
9,6,0.006652821786701679,219
9,22,0.002077545505017042,4263
9,25,0.0029906427953392267,3939
9,17,0.002400472993031144,2923
10,19,0.0,34
10,16,0.005768596660345793,1580
10,6,0.007506794761866331,219
10,17,0.0021207043901085854,2923
10,29,0.003940154332667589,2097
10,8,0.009465583600103855,240
10,2,0.019798703491687775,152
10,22,0.001975107239559293,4263
10,28,0.003043190576136112,1002
10,13,0.0019873399287462234,3518
10,15,0.0028071266133338213,2530
10,5,0.005327421240508556,579
10,0,0.002002228517085314,2855
10,20,0.00268096593208611,1909
10,25,0.0028901868499815464,3939
10,14,0.0,82
10,10,0.0035315314307808876,1162
10,1,0.007582793477922678,456
10,7,0.0019178048241883516,2187
10,21,0.005211651790887117,1359
10,18,0.004093603231012821,977
10,26,0.0023611297365278006,3710
10,3,0.01019772607833147,467
10,27,0.0024577651638537645,928
10,11,0.00340805365704,1122
10,12,0.0080564571544528,819
10,9,0.00273293093778193,2355
10,4,0.0034606903791427612,2454
10,23,0.003508800407871604,927
10,24,0.0025584630202502012,3155
11,12,0.007215501274913549,819
11,26,0.0021526464261114597,3710
11,17,0.0021158794406801462,2923
11,7,0.0019347814377397299,2187
11,5,0.0047891223803162575,579
11,21,0.005040627904236317,1359
11,6,0.0069643729366362095,219
11,23,0.003501810133457184,927
11,27,0.002085791900753975,928
11,18,0.003980951849371195,977
11,0,0.0021667249966412783,2855
11,29,0.0038465987890958786,2097
11,1,0.007692838087677956,456
11,10,0.0037641446106135845,1162
11,14,0.0,82
11,28,0.003364881267771125,1002
11,8,0.008499099873006344,240
11,9,0.002360779559239745,2355
11,20,0.0029407572001218796,1909
11,4,0.00306492461822927,2454
11,19,0.0,34
11,24,0.002600055653601885,3155
11,2,0.02087421528995037,152
11,3,0.010633040219545364,467
11,13,0.0018617254681885242,3518
11,25,0.0028350884094834328,3939
11,11,0.0031327561009675264,1122
11,16,0.00512319803237915,1580
11,22,0.0019902887288480997,4263
11,15,0.0025770743377506733,2530
12,14,0.0,82
12,3,0.010278540663421154,467
12,20,0.0023894961923360825,1909
12,23,0.003154734382405877,927
12,6,0.007075370755046606,219
12,21,0.004862966947257519,1359
12,10,0.00315739493817091,1162
12,2,0.01918277144432068,152
12,22,0.0018474053358659148,4263
12,24,0.002466099103912711,3155
12,16,0.0054127988405525684,1580
12,18,0.0036562520544975996,977
12,4,0.0031440206803381443,2454
12,17,0.002179696224629879,2923
12,9,0.002539871260523796,2355
12,0,0.0021977974101901054,2855
12,1,0.007700897287577391,456
12,26,0.0022684838622808456,3710
12,27,0.002115764655172825,928
12,8,0.009217427112162113,240
12,11,0.003068352583795786,1122
12,28,0.00290269055403769,1002
12,25,0.0025614683981984854,3939
12,13,0.001858053612522781,3518
12,5,0.004219053313136101,579
12,29,0.003642512485384941,2097
12,12,0.007749161683022976,819
12,7,0.0017957260133698583,2187
12,15,0.002054065465927124,2530
12,19,0.0,34
13,11,0.002938819583505392,1122
13,28,0.0029005950782448053,1002
13,18,0.003703339723870158,977
13,19,0.0,34
13,29,0.0035534927155822515,2097
13,6,0.007470468990504742,219
13,10,0.0028842915780842304,1162
13,13,0.0017803808441385627,3518
13,3,0.011030774563550949,467
13,16,0.0045328508131206036,1580
13,20,0.0025299428962171078,1909
13,21,0.004685872700065374,1359
13,8,0.009151936508715153,240
13,2,0.02038879320025444,152
13,0,0.002061571227386594,2855
13,23,0.0028683096170425415,927
13,27,0.002078660996630788,928
13,25,0.0025718645192682743,3939
13,22,0.001825869083404541,4263
13,24,0.00243440642952919,3155
13,12,0.005973185412585735,819
13,7,0.0017201981972903013,2187
13,26,0.002245505340397358,3710
13,9,0.002457831520587206,2355
13,17,0.0023964070715010166,2923
13,14,0.0,82
13,15,0.0020328573882579803,2530
13,1,0.007643081713467836,456
13,5,0.004024759866297245,579
13,4,0.003129036631435156,2454
14,18,0.0036207069642841816,977
14,7,0.0017508354503661394,2187
14,9,0.002230664249509573,2355
14,8,0.008179188705980778,240
14,13,0.0017451400635764003,3518
14,29,0.003456628182902932,2097
14,6,0.008332662284374237,219
14,11,0.0029985858127474785,1122
14,26,0.002154537243768573,3710
14,12,0.005678670015186071,819
14,0,0.0021470636129379272,2855
14,27,0.002286844188347459,928
14,16,0.0047174664214253426,1580
14,3,0.011553803458809853,467
14,5,0.004314660094678402,579
14,21,0.004654244054108858,1359
14,28,0.0024408760946244,1002
14,25,0.0025759206619113684,3939
14,2,0.02033098228275776,152
14,22,0.0017599161947146058,4263
14,24,0.0024707606062293053,3155
14,19,0.0,34
14,4,0.0028716903179883957,2454
14,10,0.0031360627617686987,1162
14,15,0.0020265483763068914,2530
14,14,0.0,82
14,23,0.0032001680228859186,927
14,1,0.0070566884241998196,456
14,17,0.0020516319200396538,2923
14,20,0.0022438131272792816,1909
15,20,0.002369388472288847,1909
15,12,0.005813704337924719,819
15,13,0.0017277952283620834,3518
15,3,0.009653001092374325,467
15,23,0.002415754832327366,927
15,7,0.0017468961887061596,2187
15,11,0.0031054720748215914,1122
15,29,0.003203044645488262,2097
15,25,0.002495446475222707,3939
15,24,0.0024543500039726496,3155
15,22,0.0015936448471620679,4263
15,0,0.0018598767928779125,2855
15,1,0.007594222668558359,456
15,15,0.001776270568370819,2530
15,21,0.0043448591604828835,1359
15,28,0.0024354737251996994,1002
15,9,0.0022764212917536497,2355
15,6,0.008326513692736626,219
15,26,0.002141000470146537,3710
15,5,0.004021971952170134,579
15,19,0.0,34
15,18,0.0033494532108306885,977
15,17,0.0019607592839747667,2923
15,16,0.004373541567474604,1580
15,10,0.0029716610442847013,1162
15,27,0.002303106477484107,928
15,14,0.0,82
15,8,0.00883357785642147,240
15,4,0.0028410686645656824,2454
15,2,0.017285725101828575,152
16,3,0.00937799271196127,467
16,1,0.007480956614017487,456
16,5,0.0034263620618730783,579
16,28,0.0018740072846412659,1002
16,12,0.005457339342683554,819
16,29,0.0032131688203662634,2097
16,2,0.017513399943709373,152
16,11,0.002884968649595976,1122
16,24,0.0024741298984736204,3155
16,19,0.0,34
16,26,0.002086317865177989,3710
16,20,0.0024149757809937,1909
16,7,0.0017458057263866067,2187
16,23,0.0025322253350168467,927
16,4,0.0026493072509765625,2454
16,22,0.0016068842960521579,4263
16,14,0.0,82
16,9,0.0023915802594274282,2355
16,25,0.0025759071577340364,3939
16,8,0.008983355946838856,240
16,15,0.0018508355133235455,2530
16,13,0.0016312478110194206,3518
16,27,0.0022514432203024626,928
16,17,0.0019220138201490045,2923
16,0,0.0019299251725897193,2855
16,18,0.00332626816816628,977
16,21,0.0044729458168148994,1359
16,16,0.0044097015634179115,1580
16,10,0.0028189748991280794,1162
16,6,0.00816658977419138,219
17,13,0.0015854936791583896,3518
17,11,0.0026847647968679667,1122
17,12,0.0051811132580041885,819
17,0,0.0018634338630363345,2855
17,25,0.0024075412657111883,3939
17,28,0.002013992052525282,1002
17,27,0.002156947972252965,928
17,4,0.0025289554614573717,2454
17,16,0.004369385540485382,1580
17,29,0.0030104026664048433,2097
17,7,0.0016686120070517063,2187
17,21,0.004548382479697466,1359
17,8,0.00890057161450386,240
17,14,0.0,82
17,24,0.0023178420960903168,3155
17,18,0.003476284444332123,977
17,3,0.010146211832761765,467
17,20,0.0019552826415747404,1909
17,2,0.016496900469064713,152
17,9,0.0021570927929133177,2355
17,1,0.007207129616290331,456
17,15,0.0018404225120320916,2530
17,6,0.007910522632300854,219
17,17,0.0019187218276783824,2923
17,10,0.002748252358287573,1162
17,23,0.0032624960877001286,927
17,22,0.0016758549027144909,4263
17,5,0.003575520124286413,579
17,19,0.0,34
17,26,0.001996089471504092,3710
18,27,0.0021412770729511976,928
18,19,0.0,34
18,1,0.007117913570255041,456
18,0,0.0019332607043907046,2855
18,28,0.0019134602043777704,1002
18,11,0.0027881970163434744,1122
18,9,0.002126105595380068,2355
18,6,0.009196729399263859,219
18,29,0.003014696529135108,2097
18,22,0.0016285345191136003,4263
18,13,0.0016378775471821427,3518
18,3,0.009980971924960613,467
18,8,0.009017576463520527,240
18,5,0.0033980472944676876,579
18,18,0.0036483556032180786,977
18,20,0.0019176703644916415,1909
18,15,0.0014390990836545825,2530
18,2,0.017846303060650826,152
18,4,0.0024566843640059233,2454
18,14,0.0,82
18,26,0.0019892165437340736,3710
18,16,0.004078601486980915,1580
18,10,0.0026075756177306175,1162
18,23,0.00227009947411716,927
18,17,0.0018530723173171282,2923
18,21,0.004235036205500364,1359
18,7,0.001742051332257688,2187
18,24,0.002484781201928854,3155
18,25,0.00236498168669641,3939
18,12,0.005198131315410137,819
