round,device_id,train_loss,num_train_samples,x_pos,y_pos,emd
1,0,0.009279868565499783,500,29.74607003168783,32.86980133788973,0.016
1,1,0.009642692282795906,500,91.01797976307071,44.21966562739326,0.0072000000000000015
1,2,0.01074126549065113,500,99.36664167576703,28.55472852895042,0.009199999999999998
1,3,0.009049690328538418,500,28.304154287791466,94.81481516798041,0.009600000000000001
1,4,0.00884939543902874,500,8.94878218718916,81.14616004020459,0.0075999999999999965
1,5,0.009502733126282692,500,56.3750522355227,67.17974129514892,0.0076
1,6,0.009449760429561138,500,51.752476445740584,51.034590637216326,0.012800000000000002
1,7,0.010713713243603706,500,45.635005748825584,19.265244436898513,0.006799999999999998
1,8,0.009945531375706196,500,33.69404739186022,20.43340605123756,0.013200000000000002
1,9,0.00903212558478117,500,88.85529635546628,88.9602334540578,0.0112
1,10,0.010713132098317146,500,1.1638432339637506,1.4718975204166889,0.0088
1,11,0.009964504279196262,500,53.109922323372075,69.31615558760559,0.0156
1,12,0.010036629624664783,500,42.69782354318457,43.93709222648383,0.011999999999999999
1,13,0.009770896285772324,500,79.94793746131405,19.45739691339016,0.008399999999999998
1,14,0.01037115603685379,500,18.79925773288744,42.11643246893176,0.0116
1,15,0.010997381992638111,500,71.08718656755197,59.64746715070979,0.010799999999999994
1,16,0.00979953445494175,500,28.43508059186678,58.216508340667694,0.0128
1,17,0.008903410285711288,500,65.29197418972987,78.74573171783844,0.012000000000000002
1,18,0.009317588992416859,500,74.34358199673748,54.85561231635997,0.009600000000000001
1,19,0.009464937262237072,500,38.06754584442948,74.29669825087491,0.009600000000000001
1,20,0.009515531361103058,500,66.2591178574317,45.53346804514005,0.0108
1,21,0.009913252666592598,500,78.50954792413374,22.5561821481325,0.0084
1,22,0.009684676304459572,500,3.6472989098796087,24.206533588400937,0.0132
1,23,0.010020658373832703,500,7.640179278509961,25.651332428588475,0.0112
1,24,0.009479755535721779,500,52.36493820138366,25.625873929403756,0.008000000000000002
1,25,0.01061884593218565,500,33.82795632099343,17.349631643077185,0.010399999999999996
1,26,0.008498379029333591,500,59.724196320682836,63.90395746063597,0.0116
1,27,0.009396781213581562,500,36.82512413484713,50.993968931625346,0.011999999999999999
1,28,0.008203085511922836,500,26.208910395532286,22.04125448557884,0.007599999999999997
1,29,0.010695339180529118,500,40.409305161214846,93.25216097072038,0.014000000000000005
1,30,0.009965279139578342,500,49.74734169863074,60.365702497669226,0.014400000000000003
1,31,0.01101528201252222,500,51.966490470074184,10.869854327997928,0.006799999999999999
1,32,0.010164669714868069,500,56.356545393754885,98.48899136613863,0.006399999999999997
1,33,0.009848924353718758,500,27.215937356004307,48.4997411811905,0.0108
1,34,0.008900957182049751,500,42.38323799711981,35.37502943530616,0.010799999999999999
1,35,0.009161136113107204,500,40.44344633362812,82.49567908016662,0.0136
1,36,0.00932632852345705,500,27.991660460086255,99.28784976613446,0.0108
1,37,0.009097777307033539,500,22.955292098103303,90.14349735138826,0.0124
1,38,0.009687952697277069,500,52.303296338588524,66.54992789847165,0.012
1,39,0.010007833130657673,500,18.979490237998874,55.762517444715506,0.0072
1,40,0.010006054304540157,500,32.710448663705904,9.182931925263784,0.008799999999999997
1,41,0.007938149385154247,500,57.07144742858881,43.79715455056439,0.0092
1,42,0.010776896961033344,500,8.916427026959548,33.09556180749033,0.0144
1,43,0.010053505189716816,500,43.446376490117075,58.89015765823998,0.0092
1,44,0.009259836748242378,500,51.90021691444433,63.639820643173046,0.010400000000000001
1,45,0.009850327856838703,500,37.10007012828658,67.88816513231548,0.0092
1,46,0.010245030745863914,500,22.495935289500334,82.09435598662327,0.012799999999999999
1,47,0.009670458734035492,500,56.264961180973714,28.105688979581974,0.0084
1,48,0.010073243640363216,500,11.399927753763368,64.95041652638629,0.008799999999999999
1,49,0.010675989091396332,500,21.257180865570373,3.7774828397810847,0.014799999999999999
1,50,0.009162434376776218,500,22.464418210117966,90.74978128824674,0.0084
1,51,0.010322656482458115,500,65.80281011570212,84.65571050372304,0.012799999999999999
1,52,0.00881276372820139,500,36.84527849861714,52.712382457532684,0.0188
1,53,0.009790419600903988,500,44.224319120684605,95.31209356174456,0.008800000000000002
1,54,0.008978518657386303,500,87.58141328966329,67.51344528231013,0.008399999999999998
1,55,0.00961527694016695,500,2.229952112339742,96.89858295080894,0.010800000000000004
1,56,0.009799017570912838,500,46.71181180180484,85.22719694133953,0.003199999999999996
1,57,0.01005523931235075,500,89.59179598335788,41.88893116905254,0.0148
1,58,0.010810966603457928,500,56.80337777655688,18.107602435444498,0.0072000000000000015
1,59,0.008326701819896698,500,87.0147041285538,33.73044056294367,0.012
1,60,0.008855788968503475,500,28.017099992929662,10.845269505186467,0.010000000000000002
1,61,0.010426213964819908,500,72.98625002255044,9.745938762630473,0.008400000000000001
1,62,0.009898983873426914,500,15.39965906113995,50.40798475806981,0.0108
1,63,0.010548654943704605,500,84.14334858895474,90.19118685593476,0.012400000000000001
1,64,0.009116970002651215,500,94.68478847749911,88.23669353270373,0.005199999999999999
1,65,0.010168444365262985,500,8.56279633373699,23.446289955860532,0.0092
1,66,0.009976182132959366,500,27.820473397234796,58.11190125097072,0.011200000000000003
1,67,0.009631235152482986,500,3.0415478773386813,78.51255629622398,0.010799999999999999
