round,device_id,train_loss,test_accuracy,f1_score,num_train_samples,wall_clock_time
1,0,0.0011889192974194884,0.3674,0.5373701916045049,2855,17.1094651222229
1,3,0.011328313499689102,0.2182,0.3582334592021015,467,20.5506272315979
1,4,0.0011328188702464104,0.2876,0.44672258465361914,2454,25.082980632781982
1,5,0.005627810023725033,0.2798,0.4372558212220659,579,28.592604398727417
1,6,0.01430363766849041,0.1897,0.3189039253593343,219,31.921019077301025
1,7,0.0014052757760509849,0.1812,0.3068066373179817,2187,36.332995653152466
1,8,0.013510131277143955,0.1807,0.3060896078597442,240,39.620630502700806
1,10,0.002329240320250392,0.1975,0.32985386221294366,1162,43.45545792579651
1,13,0.0007893347064964473,0.342,0.5096870342771982,3518,48.490339517593384
1,17,0.0012267575366422534,0.471,0.6403806934058462,2923,53.19589710235596
1,18,0.0030254838056862354,0.346,0.5141158989598811,977,56.91401481628418
1,19,0.0,0.0936,0.17117776152158012,34,60.142064571380615
1,20,0.00105533585883677,0.3291,0.49522233090060946,1909,64.31119871139526
1,21,0.0026345078367739916,0.3923,0.5635279752926811,1359,69.31379342079163
1,22,0.0007125514093786478,0.4672,0.6368593238822247,4263,74.75990962982178
1,23,0.0017482979455962777,0.224,0.36601307189542487,927,78.47147846221924
1,24,0.0011828604619950056,0.4796,0.6482833198161666,3155,83.32252192497253
1,26,0.000903211475815624,0.4223,0.5938269000914013,3710,88.43521785736084
1,28,0.0016482631908729672,0.3611,0.5306002497979575,1002,92.29126501083374
1,29,0.001348657882772386,0.4522,0.6227792315108112,2097,96.6220064163208
1,2,0.02861727960407734,0.145,0.25327510917030566,152,99.93157482147217
1,15,0.001131830969825387,0.2573,0.40928974787242506,2530,104.45201396942139
1,11,0.0018200910417363048,0.2912,0.45105328376703846,1122,108.21445751190186
1,25,0.0012230854481458664,0.4042,0.575701467027489,3939,113.44051027297974
1,12,0.0034589602146297693,0.2329,0.3778084191743045,819,117.09282326698303
1,9,0.001117343781515956,0.367,0.5369422092172641,2355,121.53261017799377
1,27,0.002325917361304164,0.11,0.19819819819819817,928,125.24848318099976
1,14,0.0,0.0936,0.17117776152158012,82,128.50866293907166
1,1,0.010498903691768646,0.2617,0.41483712451454385,456,132.00200009346008
1,16,0.002134905196726322,0.3762,0.5467228600494114,1580,136.05621361732483
2,0,0.0009316624491475523,0.4218,0.5933323955549304,2855,240.16192388534546
2,1,0.005226570647209883,0.4121,0.5836697117767863,456,243.65573072433472
2,3,0.006453726440668106,0.3407,0.5082419631535765,467,247.17417240142822
2,4,0.0010058253537863493,0.3049,0.46731550310368614,2454,251.71493196487427
2,6,0.008458211086690426,0.6376,0.7787005373717635,219,255.06183767318726
2,7,0.0014498779783025384,0.184,0.3108108108108108,2187,259.5117018222809
2,9,0.0008740021730773151,0.4512,0.6218302094818081,2355,264.00940585136414
2,11,0.0013603547122329473,0.3199,0.48473369194635957,1122,267.7778465747833
2,13,0.0007877285243012011,0.339,0.5063480209111277,3518,272.81452989578247
2,16,0.001747503294609487,0.353,0.5218033998521803,1580,276.8182237148285
2,17,0.0007198015227913857,0.4734,0.6425953576761232,2923,281.5081012248993
2,18,0.001676661428064108,0.3498,0.5182990072603348,977,285.17276096343994
2,19,0.0,0.7054,0.8272546030256831,34,288.40966796875
2,21,0.0018877849215641618,0.411,0.5825655563430191,1359,292.4709587097168
2,22,0.0007897152099758387,0.4425,0.6135181975736569,4263,297.9228904247284
2,23,0.0016215526266023517,0.2174,0.35715459175291603,927,301.60134720802307
2,24,0.001208568806760013,0.4908,0.6584384223235846,3155,306.4653468132019
2,25,0.0011372515000402927,0.3933,0.5645589607406876,3939,311.7293436527252
